num :,element :,name :,str3 :,tc :,lata :,latb :,latc :,refno :,ma1 :,ma2 :,mb1 :,mb2 :,mc1 :,mc2 :,md1 :,md2 :,me1 :,me2 :,mf1 :,mf2 :,mg1 :,mg2 :,mh1 :,mh2 :,mi1 :,mi2 :,mo1 :,mo2 :,oz :,composition :
10055,La1.875Sr0.125Cu1O4,"(La,Sr)2CuO4",T,27.0,5.347,,13.225999999999999,PR04904163,La,1.875,Sr,0.125,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.875Sr0.125Cu1.0O4.0
10056,La1.862Sr0.138Cu1O4,"(La,Sr)2CuO4",T,33.0,5.345,,13.228,PR04904163,La,1.8619999999999999,Sr,0.138,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.8619999999999999Sr0.138Cu1.0O4.0
10057,La1.85Sr0.15Cu1O4,"(La,Sr)2CuO4",T,36.0,5.3420000000000005,,14.232000000000001,PR04904163,La,1.85,Sr,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu1.0O4.0
10058,La1.837Sr0.162Cu1O4,"(La,Sr)2CuO4",T,36.0,5.34,,13.235999999999999,PR04904163,La,1.837,Sr,0.162,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.837Sr0.162Cu1.0O4.0
10059,La1.825Sr0.175Cu1O4,"(La,Sr)2CuO4",T,35.0,5.337999999999999,,13.242,PR04904163,La,1.825,Sr,0.175,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.825Sr0.175Cu1.0O4.0
10060,La1.812Sr0.188Cu1O4,"(La,Sr)2CuO4",T,33.0,5.3370000000000015,,13.245999999999999,PR04904163,La,1.8119999999999998,Sr,0.188,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.8119999999999998Sr0.188Cu1.0O4.0
10061,La1.8Sr0.2Cu1O4,"(La,Sr)2CuO4",T,28.0,5.335,,13.247,PR04904163,La,1.8,Sr,0.2,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.8Sr0.2Cu1.0O4.0
10062,La1.788Sr0.213Cu1O4,"(La,Sr)2CuO4",T,23.0,5.332999999999998,,13.242,PR04904163,La,1.788,Sr,0.213,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.788Sr0.213Cu1.0O4.0
10063,La1.775Sr0.225Cu1O4,"(La,Sr)2CuO4",T,20.0,5.332000000000002,,13.254000000000001,PR04904163,La,1.775,Sr,0.225,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.775Sr0.225Cu1.0O4.0
10064,La1.763Sr0.237Cu1O4,"(La,Sr)2CuO4",T,13.0,5.33,,14.257,PR04904163,La,1.7630000000000001,Sr,0.237,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.7630000000000001Sr0.237Cu1.0O4.0
10068,Pr0.5Y0.5Ba2Cu3O7-d,"(Pr,Y)Ba2Cu3O7",Y123,22.0,,,,PR04904182,Pr,0.5,Y,0.5,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Pr0.5Y0.5Ba2.0Cu3.0O7.0
10070,Pr0.6Ca0.4Ba2Cu3O7-d,"(Pr,Ca)Ba2Cu3O7",Y123,17.5,3.84,3.904,11.739,PR04904182,Pr,0.6,Ca,0.4,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Pr0.6Ca0.4Ba2.0Cu3.0O7.0
10071,Pr0.5Ca0.5Ba2Cu3O7-x,"(Pr,Ca)Ba2Cu3O7",Y123,41.0,3.838,3.89,11.79,PR04904182,Pr,0.5,Ca,0.5,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Pr0.5Ca0.5Ba2.0Cu3.0O7.0
10077,Bi2.1Sr1.93Ca0.77Er0.2Cu2O8+z,"Bi2Sr2(Ca,Er)Cu2O8",Bi2212,61.9,5.4110000000000005,,30.72,PR05006929,Bi,2.1,Sr,1.93,Ca,0.77,Er,0.2,Cu,2.0,,,,,,,,,O,8.0,,Bi2.1Sr1.93Ca0.77Er0.2Cu2.0O8.0
10078,Bi2.1Sr1.93Ca0.72Er0.25Cu2O8+z,"Bi2Sr2(Ca,Er)Cu2O8",Bi2212,51.7,5.409,,30.634,PR05006929,Bi,2.1,Sr,1.93,Ca,0.72,Er,0.25,Cu,2.0,,,,,,,,,O,8.0,,Bi2.1Sr1.93Ca0.72Er0.25Cu2.0O8.0
10079,Bi2.1Sr1.93Ca0.67Er0.3Cu2O8+z,"Bi2Sr2(Ca,Er)Cu2O8",Bi2212,36.4,5.409,,30.585,PR05006929,Bi,2.1,Sr,1.93,Ca,0.67,Er,0.3,Cu,2.0,,,,,,,,,O,8.0,,Bi2.1Sr1.93Ca0.67Er0.3Cu2.0O8.0
10081,Y1Ba2Cu2.85Zn0.15O7-z,"YBa2(Cu,Zn)3O7",Y123,42.0,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Zn,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Zn0.15O7.0
10082,Y1Ba2Cu2.85Fe0.024Zn0.126O7-Z,"YBa2(Cu,Fe,Zn)3O7",Y123,47.2,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.024,Zn,0.126,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.024Zn0.126O7.0
10083,Y1Ba2Cu2.85Fe0.049Zn0.101O7-Z,"YBa2(Cu,Fe,Zn,)3O7",Y123,46.6,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.049,Zn,0.10099999999999999,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.049Zn0.10099999999999999O7.0
10084,Y1Ba2Cu2.85Fe0.075Zn0.075O7-z,"YBa2(Cu,Fe,Zn)3O7",Y123,50.0,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.075,Zn,0.075,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.075Zn0.075O7.0
10085,Y1Ba2Cu2.85Fe0.097Zn0.052O7-z,"YBa2(Cu,Fe,Zn)3O7",Y123,59.0,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.09699999999999999,Zn,0.052000000000000005,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.09699999999999999Zn0.052000000000000005O7.0
10086,Y1Ba2Cu2.85Fe0.126Zn0.024O7-Z,"YBa2(Cu,Fe,Zn)3O7",Y123,67.9,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.126,Zn,0.024,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.126Zn0.024O7.0
10087,Y1Ba2Cu2.85Fe0.15O7-z,"YBa2(Cu,Fe)3O7",Y123,73.1,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.15O7.0
10088,Y1Ba2Cu2.85Ni0.15O7-z,"YBa2(Cu,Ni)3O7",Y123,73.7,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ni,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ni0.15O7.0
10089,Y1Ba2Cu2.85Ga0.025Ni0.124O7-z,"YBa2(Cu,Ga,Ni)3O7",Y123,74.4,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.025,Ni,0.124,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.025Ni0.124O7.0
10090,Y1Ba2Cu2.85Ga0.049Ni0.101O7-z,"YBa2(Cu,Ga,Ni)3O7",Y123,70.7,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.049,Ni,0.10099999999999999,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.049Ni0.10099999999999999O7.0
10091,Y1Ba2Cu2.85Ga0.075Ni0.075O7-z,"YBa2(Cu,Ga,Ni)3O7",Y123,65.0,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.075,Ni,0.075,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.075Ni0.075O7.0
10092,Y1Ba2Cu2.85Ga0.097Ni0.052O7-z,"YBa2(Cu,Ga,Ni)307",Y123,66.6,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.09699999999999999,Ni,0.052000000000000005,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.09699999999999999Ni0.052000000000000005O7.0
10093,Y1Ba2Cu2.85Ga0.126Ni0.024O7-z,"YBa2(Cu,Ga,Ni)3O7",Y123,74.4,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.126,Ni,0.024,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.126Ni0.024O7.0
10094,Y1Ba2Cu2.85Ga0.15O7-z,"YBa2(Cu,Ga)3O7",Y123,76.4,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.15O7.0
10095,Y1Ba2Cu2.85Zn0.15O7-z,"YBa2(Cu,Zn)3O7",Y123,44.4,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Zn,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Zn0.15O7.0
10096,Y1Ba2Cu2.85Ga0.025Zn0.124O7-z,"YBa2(Cu,Ga,Zn)3O7",Y123,54.2,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.025,Zn,0.124,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.025Zn0.124O7.0
10097,Y1Ba2Cu2.85Ga0.049Zn0.101O7-z,"YBa2(Cu,Ga,Zn)307",Y123,63.0,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.049,Zn,0.10099999999999999,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.049Zn0.10099999999999999O7.0
10098,Y1Ba2Cu2.85Ga0.075Zn0.075O7-z,"YBa2(Cu,Ga,Zn)3O7",Y123,66.3,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.075,Zn,0.075,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.075Zn0.075O7.0
10099,Y1Ba2Cu2.85Ga0.101Zn0.049O7-z,"YBa2(Cu,Ga,Zn)3O7",Y123,63.7,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.10099999999999999,Zn,0.049,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.10099999999999999Zn0.049O7.0
10100,Y1Ba2Cu2.85Ga0.126Zn0.024O7-z,"YBa2(Cu,Ga,Zn)3O7",Y123,66.3,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.126,Zn,0.024,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.126Zn0.024O7.0
10101,Y1Ba2Cu2.85Ga0.15O7-z,"YBa2(Cu,Ga)3O7",Y123,75.7,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.15O7.0
10102,Y1Ba2Cu2.85Zn0.15O7-z,"YBa2(Cu,Zn)3O7",Y123,41.6,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Zn,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Zn0.15O7.0
10103,Y1Ba2Cu2.85Ni0.025Zn0.124O7-z,"YBa2(Cu,Ni,Zn)3O7",Y123,47.9,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ni,0.025,Zn,0.124,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ni0.025Zn0.124O7.0
10104,Y1Ba2Cu2.85Ni0.051Zn0.099O7-z,"YBa2(Cu,Ni,Zn)3O7",Y123,52.5,,,,PR05013744,Y,1.0,Ba,2.0,Cu,2.85,Ni,0.051,Zn,0.099,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ni0.051Zn0.099O7.0
10105,I1Bi2.2Sr1.8Ca1Cu2O8+y,IBi2Sr2CaCu2O8,Bi2212,73.6,5.13,5.13,37.1,PR04909885,I,1.0,Bi,2.2,Sr,1.8,Ca,1.0,Cu,2.0,,,,,,,,,O,8.0,,I1.0Bi2.2Sr1.8Ca1.0Cu2.0O8.0
10109,Bi2Sr2Ca1Cu2O8+d,Bi2Sr2CaCu2O8,Bi2212,90.7,,,,PR04909218,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10112,La1.85Sr0.15Cu1O4,"(La,Sr)2CuO4",T,36.0,,,,PR04909084,La,1.85,Sr,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu1.0O4.0
10113,La1.82Sr0.18Cu1O4,"(La,Sr)2CuO4",T,34.6,,,,PR04909084,La,1.82,Sr,0.18,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.82Sr0.18Cu1.0O4.0
10114,La1.81Sr0.19Cu1O4,"(La,Sr)2CuO4",T,32.1,,,,PR04909084,La,1.81,Sr,0.19,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.81Sr0.19Cu1.0O4.0
10115,La1.8Sr0.2Cu1O4,"(La,Sr)2CuO4",T,30.5,,,,PR04909084,La,1.8,Sr,0.2,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.8Sr0.2Cu1.0O4.0
10118,La1.77Sr0.23Cu1O4,"(La,Sr)2CuO4",T,21.3,,,,PR04909084,La,1.77,Sr,0.23,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.77Sr0.23Cu1.0O4.0
10119,La1.76Sr0.24Cu1O4,"(La,Sr)2CuO4",T,20.0,,,,PR04909084,La,1.76,Sr,0.24,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.76Sr0.24Cu1.0O4.0
10122,La1.73Sr0.27Cu1O4,"(La,Sr)2CuO4",T,12.0,,,,PR04909084,La,1.73,Sr,0.27,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.73Sr0.27Cu1.0O4.0
10123,Bi2Sr2Ca1Cu2O8+d,Bi2Sr2CaCu2O8,Bi2212,84.0,5.375,5.395,30.65,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10124,Bi2Sr2Ca1Cu1.994Fe0.006O8+d,"Bi2Sr2Ca(Cu,Fe)2O8",Bi2212,81.5,5.375,5.39,30.64,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.994,Fe,0.006,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.994Fe0.006O8.0
10125,Bi2Sr2Ca1Cu1.982Fe0.018O8+d,"Bi2Sr2Ca(Cu,Fe)2O8",Bi2212,71.5,,,,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.982,Fe,0.018000000000000002,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.982Fe0.018000000000000002O8.0
10126,Bi2Sr2Ca1Cu1.977Fe0.023O8+d,"Bi2Sr2Ca(Cu,Fe)2O8",Bi2212,66.0,,,,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.9769999999999999,Fe,0.023,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.9769999999999999Fe0.023O8.0
10127,Bi2Sr2Ca1Cu1.954Fe0.046O8+d,"Bi2Sr2Ca(Cu,Fe)2O8",Bi2212,69.5,5.4,5.425,30.68,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.954,Fe,0.046,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.954Fe0.046O8.0
10128,Bi2Sr2Ca1Cu1.91Fe0.09O8+d,"Bi2Sr2Ca(Cu,Fe)2O8",Bi2212,69.5,,,,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.91,Fe,0.09,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.91Fe0.09O8.0
10129,Bi2Sr2Ca1Cu1.991Ni0.009O8+d,"Bi2Sr2Ca(Cu,Ni)2O8",Bi2212,79.5,5.375,5.425,30.58,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.9909999999999999,Ni,0.009000000000000001,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.9909999999999999Ni0.009000000000000001O8.0
10130,Bi2Sr2Ca1Cu1.983Ni0.017O8+d,"Bi2Sr2Ca(Cu,Ni)2O8",Bi2212,75.5,5.375,5.42,30.59,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.983,Ni,0.017,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.983Ni0.017O8.0
10131,Bi2Sr2Ca1Cu1.982Ni0.018O8+d,"Bi2Sr2Ca(Cu,Ni)2O8",Bi2212,74.0,5.365,5.445,30.555,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.982,Ni,0.018000000000000002,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.982Ni0.018000000000000002O8.0
10132,Bi2Sr2Ca1Cu1.998Zn0.002O8+d,"Bi2Sr2Ca(Cu,Zn)2O8",Bi2212,83.0,5.37,5.405,30.635,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.9980000000000002,Zn,0.002,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.9980000000000002Zn0.002O8.0
10133,Bi2Sr2Ca1Cu1.996Zn0.004O8+d,"Bi2Sr2Ca(Cu,Zn)2O8",Bi2212,82.5,5.38,5.395,30.8,PR04909898,Bi,2.0,Sr,2.0,Ca,1.0,Cu,1.996,Zn,0.004,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu1.996Zn0.004O8.0
10152,Y1Ba2Cu3O7-d,YBa2Cu3O7,Y123,90.0,,,,PR04909924,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10153,Y1Ba2Cu3O7-d,YBa2Cu3O7,Y123,92.3,,,,PR04910043,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10154,Y1Ba2Cu2.979Zn0.021O7-d,"YBa2(Cu,Zn)3O7",Y123,84.0,,,,PR04910043,Y,1.0,Ba,2.0,Cu,2.9789999999999996,Zn,0.021,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.9789999999999996Zn0.021O7.0
10155,Y1Ba2Cu2.954Zn0.047O7-d,"YBa2(Cu,Zn)3O7",Y123,73.8,,,,PR04910043,Y,1.0,Ba,2.0,Cu,2.9539999999999997,Zn,0.047,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.9539999999999997Zn0.047O7.0
10156,Y1Ba2Cu2.91Zn0.09O7-d,"YBa2(Cu,Zn)3O7",Y123,57.5,,,,PR04910043,Y,1.0,Ba,2.0,Cu,2.91,Zn,0.09,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.91Zn0.09O7.0
10157,Y1Ba2Cu3O7-d,YBa2Cu3O7,Y123,91.33,,,,PR04909168,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10158,Y1Ba2Cu3O7-d,YBa2Cu3O7,Y123,91.075,,,,PR04909168,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10159,Y1Ba2Cu3O7-d,YBa2Cu3O7,Y123,92.42,,,,PR04909168,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10160,Y1Ba2Cu3O7,YBa2Cu3O7,Y123,92.12,,,,PR04912206,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10161,Y1Ba2Cu3O7,YBa2Cu3O7,Y123,86.4,,,,PR04912206,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
10162,Bi2Sr2Ca1Cu2O8+y,Bi2Sr2CaCu2O8,Bi2212,85.7,,,,PR04912206,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10163,Bi2Sr2Ca1Cu2O8+y,Bi2Sr2CaCu2O8,Bi2212,63.58,,,,PR04912206,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10164,Bi2Sr2Ca1Cu2O8+y,Bi2Sr2CaCu2O8,Bi2212,50.33,,,,PR04912206,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10166,Hg1Ba2Cu1O4+d,HgBa2CuO4,Hg1201,92.0,3.8739999999999997,,9.503,PR04913075,Hg,1.0,Ba,2.0,Cu,1.0,,,,,,,,,,,,,O,4.0,,Hg1.0Ba2.0Cu1.0O4.0
10175,Tl1Ba0.6Sr0.4La1Cu1O5,"Tl(Ba,Sr)LaCuO5",Tl1201,20.0,3.821,,8.901,PR04913123,Tl,1.0,Ba,0.6,Sr,0.4,La,1.0,Cu,1.0,,,,,,,,,O,5.0,5.0,Tl1.0Ba0.6Sr0.4La1.0Cu1.0O5.0
10176,Tl1Ba0.3Sr0.7La1Cu1O5,"Tl(Ba,Sr)LaCuO5",Tl1201,30.0,3.7939999999999996,,8.885,PR04913123,Tl,1.0,Ba,0.3,Sr,0.7,La,1.0,Cu,1.0,,,,,,,,,O,5.0,5.0,Tl1.0Ba0.3Sr0.7La1.0Cu1.0O5.0
10177,Tl1Sr1La1Cu1O5,"Tl(Sr,Ca)LaCuO5",Tl1201,32.0,3.779,,8.863999999999997,PR04913123,Tl,1.0,Sr,1.0,La,1.0,Cu,1.0,,,,,,,,,,,O,5.0,5.0,Tl1.0Sr1.0La1.0Cu1.0O5.0
10178,Tl1Sr0.7Ca0.3La1Cu1O5,"Tl(Sr,Ca)LaCuO5",Tl1201,32.0,3.761,,8.807,PR04913123,Tl,1.0,Sr,0.7,Ca,0.3,La,1.0,Cu,1.0,,,,,,,,,O,5.0,5.0,Tl1.0Sr0.7Ca0.3La1.0Cu1.0O5.0
10179,Tl1Sr0.4Ca0.6La1Cu1O5,"Tl(Sr,Ca)LaCuO5",Tl1201,26.0,3.753,,8.737,PR04913123,Tl,1.0,Sr,0.4,Ca,0.6,La,1.0,Cu,1.0,,,,,,,,,O,5.0,5.0,Tl1.0Sr0.4Ca0.6La1.0Cu1.0O5.0
10182,Tl1Ba0.6Ca0.4La1Cu1O5,"Tl(Ba,Ca)LaCuO5",Tl1201,14.0,3.8169999999999997,,8.885,PR04913123,Tl,1.0,Ba,0.6,Ca,0.4,La,1.0,Cu,1.0,,,,,,,,,O,5.0,,Tl1.0Ba0.6Ca0.4La1.0Cu1.0O5.0
10183,Tl1Ba0.4Ca0.6La1Cu1O5,"Tl(Ba,Ca)LaCuO5",Tl1201,16.0,3.79,,8.815,PR04913123,Tl,1.0,Ba,0.4,Ca,0.6,La,1.0,Cu,1.0,,,,,,,,,O,5.0,,Tl1.0Ba0.4Ca0.6La1.0Cu1.0O5.0
10184,Tl1Ba0.2Ca0.8La1Cu1O5,"Tl(Ba,Ca)LaCuO5",Tl1201,13.0,3.766,,8.75,PR04913123,Tl,1.0,Ba,0.2,Ca,0.8,La,1.0,Cu,1.0,,,,,,,,,O,5.0,,Tl1.0Ba0.2Ca0.8La1.0Cu1.0O5.0
10185,La1.9Sr0.1Cu1O4,"(La,Sr)2CuO4",T,28.5,,,,PR04913137,La,1.9,Sr,0.1,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.9Sr0.1Cu1.0O4.0
10186,La1.85Sr0.15Cu1O4,"(La,Sr)2CuO4",T,36.0,,,,PR04913137,La,1.85,Sr,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu1.0O4.0
10187,La1.8Sr0.2Cu1O4,"(La,Sr)2CuO4",T,29.5,,,,PR04913137,La,1.8,Sr,0.2,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.8Sr0.2Cu1.0O4.0
10188,Bi2Sr2Ca1Cu2O8+y,Bi2Sr2CaCu2O8,Bi2212,87.0,,,,PR04913184,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10191,Ca0.4La1.25Ba1.35Cu3O6.99,"(Ca,La)(Ba,La)2Cu3O7",Y123,38.0,3.8760000000000003,,11.679,PR04915928,Ca,0.4,La,1.25,Ba,1.35,Cu,3.0,,,,,,,,,,,O,6.99,6.99,Ca0.4La1.25Ba1.35Cu3.0O6.99
10192,Ca0.4La1.25Ba1.35Cu3O7.055,"(Ca,La)(Ba,La)2Cu3O7",Y123,57.0,3.875,,11.669,PR04915928,Ca,0.4,La,1.25,Ba,1.35,Cu,3.0,,,,,,,,,,,O,7.055,7.055,Ca0.4La1.25Ba1.35Cu3.0O7.055
10193,Ca0.4La1.25Ba1.35Cu3O7.135,"(Ca,La)(Ba,La)2Cu3O7",Y123,76.0,3.872,,11.635,PR04915928,Ca,0.4,La,1.25,Ba,1.35,Cu,3.0,,,,,,,,,,,O,7.135,7.135,Ca0.4La1.25Ba1.35Cu3.0O7.135
10196,Ca0.1La1.25Ba1.65Cu3O7.06,"(Ca,La)(Ba,La)2Cu3O7",Y123,38.0,3.903,,11.72,PR04915928,Ca,0.1,La,1.25,Ba,1.65,Cu,3.0,,,,,,,,,,,O,7.06,7.06,Ca0.1La1.25Ba1.65Cu3.0O7.06
10208,Hg1Ba2Ca2Cu3O8+d,HgBa2Ca2Cu3O8,Hg1223,132.0,,,,PR04915416,Hg,1.0,Ba,2.0,Ca,2.0,Cu,3.0,,,,,,,,,,,O,8.0,,Hg1.0Ba2.0Ca2.0Cu3.0O8.0
10218,Bi2Sr2Ca1Cu2O8,Bi2Sr2CaCu2O8,Bi2212,82.4,,,,PR04915959,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
10238,Y1Ba2Cu3O6.65,"(Y,Ca)Ba2Cu3Oz",Y123,57.0,3.8339999999999996,3.87,11.694,PR05000594,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.65,6.65,Y1.0Ba2.0Cu3.0O6.65
10239,Y0.95Ca0.05Ba2Cu3O6.7,"(Y,Ca)Ba2Cu3Oz",Y123,70.0,3.839,3.8689999999999998,11.732999999999999,PR05000594,Y,0.95,Ca,0.05,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.7,6.7,Y0.95Ca0.05Ba2.0Cu3.0O6.7
10240,Y0.9Ca0.1Ba2Cu3O6.7,"(Y,Ca)Ba2Cu3Oz",Y123,75.0,3.832,3.8739999999999997,11.745999999999999,PR05000594,Y,0.9,Ca,0.1,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.7,6.7,Y0.9Ca0.1Ba2.0Cu3.0O6.7
