num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,lata ,layers :,cu-o_a :,cu-o_p :
33631,Hg1.5Pb0.5Ba2.0Y0.5Ca0.5Cu2.0O8.0,Hg2212,84.0,3.8555,,28.9314,PHC3770146,3.8555,Two,,1.92775
33639,Hg0.7Cr0.3Sr2.0Cu1.0O4.0,Hg1201,68.0,3.8414,,8.7017,PCS0631815,3.8414,One,,1.9207
33640,Hg0.7Cr0.3Sr2.0Cu0.99Zn0.01O4.0,Hg1201,63.0,3.841,,8.6829,PCS0631815,3.841,One,,1.9205
33641,Hg0.7Cr0.3Sr2.0Cu0.98Zn0.02O4.0,Hg1201,60.0,3.8414,,8.6641,PCS0631815,3.8414,One,,1.9207
33642,Hg0.7Cr0.3Sr2.0Cu0.97Zn0.03O4.0,Hg1201,57.0,3.842,,8.6466,PCS0631815,3.842,One,,1.921
33643,Hg0.7Cr0.3Sr2.0Cu0.96Zn0.04O4.0,Hg1201,54.0,3.8419,,8.6281,PCS0631815,3.8419,One,,1.92095
33644,Hg0.7Cr0.3Sr2.0Cu0.95Zn0.05O4.0,Hg1201,51.0,3.8424,,8.6099,PCS0631815,3.8424,One,,1.9212
33645,Hg0.7Cr0.3Sr2.0Cu0.99Ni0.01O4.0,Hg1201,59.0,3.8415,,8.6959,PCS0631815,3.8415,One,,1.92075
33646,Hg0.7Cr0.3Sr2.0Cu0.98Ni0.02O4.0,Hg1201,53.0,3.8418,,8.69,PCS0631815,3.8418,One,,1.9209
33647,Hg0.7Cr0.3Sr2.0Cu0.97Ni0.03O4.0,Hg1201,48.0,3.842,,8.6845,PCS0631815,3.842,One,,1.921
33648,Hg0.7Cr0.3Sr2.0Cu0.96Ni0.04O4.0,Hg1201,43.0,3.8424,,8.6792,PCS0631815,3.8424,One,,1.9212
33649,Hg0.7Cr0.3Sr2.0Cu0.95Ni0.05O4.0,Hg1201,39.0,3.8426,,8.6809,PCS0631815,3.8426,One,,1.9213
33650,Hg0.7Cr0.3Sr2.0Cu0.925Ni0.075O4.0,Hg1201,28.0,3.8429,,8.6619,PCS0631815,3.8429,One,,1.92145
33651,Hg0.7Cr0.3Sr2.0Cu0.9Ni0.1O4.0,Hg1201,18.0,3.8432,,8.6477,PCS0631815,3.8432,One,,1.9216
33652,Hg0.7Cr0.3Sr2.0Cu0.99Co0.01O4.0,Hg1201,58.0,3.8414,,8.6961,PCS0631815,3.8414,One,,1.9207
33653,Hg0.7Cr0.3Sr2.0Cu0.98Co0.02O4.0,Hg1201,52.0,3.8417,,8.6902,PCS0631815,3.8417,One,,1.92085
33654,Hg0.7Cr0.3Sr2.0Cu0.97Co0.03O4.0,Hg1201,46.0,3.8419,,8.6833,PCS0631815,3.8419,One,,1.92095
33655,Hg0.7Cr0.3Sr2.0Cu0.96Co0.04O4.0,Hg1201,42.0,3.8424,,8.6777,PCS0631815,3.8424,One,,1.9212
33656,Hg0.7Cr0.3Sr2.0Cu0.95Co0.05O4.0,Hg1201,35.0,3.8427,,8.6729,PCS0631815,3.8427,One,,1.92135
33660,Tl1.0Sr2.0Ca0.8Y0.2Cu2.0O7.0,Tl1212,52.75,3.7933,,12.0801,DEN1100436,3.7933,Two,,1.89665
33661,Tl1.0Sr2.0Ca0.6Y0.4Cu2.0O7.0,Tl1212,68.0,3.797,,12.045,DEN1100436,3.797,Two,,1.8985
33662,Tl1.0Sr2.0Ca0.4Y0.6Cu2.0O7.0,Tl1212,35.0,3.802,,12.0105,DEN1100436,3.802,Two,,1.901
33687,Y1.0Sr2.0Cu3.0O7.2,Y123,64.0,3.7903,,11.3992,P066132510,3.7903,Two,2.017117086499508,1.89515
33708,Y1.0Ba2.0Cu3.0O7.0,Y123,93.0,3.897,3.888,11.691,PHC3830048,3.8925,Two,2.315957855273794,1.9485
33709,Y0.98Pr0.02Ba2.0Cu3.0O7.0,Y123,92.2,3.898,3.888,11.693,PHC3830048,3.8930000000000002,Two,2.318006112770532,1.949
33710,Y0.96Pr0.04Ba2.0Cu3.0O7.0,Y123,92.0,3.897,3.887,11.691,PHC3830048,3.892,Two,2.315957855273794,1.9485
33711,Y0.94Pr0.06Ba2.0Cu3.0O7.0,Y123,91.5,3.897,3.889,11.691,PHC3830048,3.8930000000000002,Two,2.315957855273794,1.9485
33712,Y0.92Pr0.08Ba2.0Cu3.0O7.0,Y123,90.5,3.894,3.886,11.682,PHC3830048,3.89,Two,2.306740696538466,1.947
33713,Y0.9Pr0.1Ba2.0Cu3.0O7.0,Y123,89.2,3.895,3.888,11.686,PHC3830048,3.8915,Two,2.3108372115319447,1.9475
33714,Y0.85Pr0.15Ba2.0Cu3.0O7.0,Y123,84.5,3.902,3.892,11.705,PHC3830048,3.897,Two,2.3302956577509693,1.951
33715,Y0.8Pr0.2Ba2.0Cu3.0O7.0,Y123,79.5,3.915,3.907,11.746,PHC3830048,3.911,Two,2.3722849364341285,1.9575
33716,Y0.75Pr0.25Ba2.0Cu3.0O7.0,Y123,72.0,3.915,3.907,11.746,PHC3830048,3.911,Two,2.3722849364341285,1.9575
33717,Y0.7Pr0.3Ba2.0Cu3.0O7.0,Y123,64.0,3.894,3.887,11.684,PHC3830048,3.8905,Two,2.3087889540352045,1.947
33719,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,84.0,3.825447686219222,5.4,30.81,PHC3830122,5.405,Two,,1.912723843109611
33767,Bi2.2Sr1.72La0.08Ca1.0Cu2.0O8.0,Bi2212,83.1,3.8339329675934612,,30.73,PHC3830445,5.4220000000000015,Two,,1.9169664837967306
33787,Gd1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.925,3.863,11.755,JPC0016853,3.8939999999999997,Two,2.233499877218637,1.9625
33795,Bi1.7Pb0.3Sr2.0Ca1.0Cu2.0O8.0,Bi2212,81.0,3.825447686219222,5.42,30.68,SST0080101,5.415,Two,,1.912723843109611
33799,La1.85Sr0.15Cu1.0O4.0,T,37.9,3.7743,,13.227,PHC3840075,3.7743,One,2.4099489165596943,1.88715
33800,La1.85Sr0.15Cu0.995V0.005O4.0,T,36.9,3.7757,,13.2244,PHC3840075,3.7757,One,2.4091277130248248,1.88785
33801,La1.85Sr0.15Cu0.9875V0.0125O4.0,T,35.9,3.7764,,13.2188,PHC3840075,3.7764,One,2.407358966949722,1.8882
33802,La1.85Sr0.15Cu0.9825V0.0175O4.0,T,35.0,3.7764,,13.2163,PHC3840075,3.7764,One,2.406569348166194,1.8882
33803,La1.85Sr0.15Cu0.98V0.02O4.0,T,30.9,3.7782,,13.2142,PHC3840075,3.7782,One,2.40590606838803,1.8891
33804,La1.85Sr0.15Cu0.975V0.025O4.0,T,29.9,3.7791,,13.2125,PHC3840075,3.7791,One,2.4053691276152307,1.88955
33805,La1.85Sr0.15Cu0.95V0.05O4.0,T,28.0,3.7843,,13.1981,PHC3840075,3.7843,One,2.400820923422108,1.89215
33806,La1.85Sr0.15Cu0.925V0.075O4.0,T,23.9,3.7839,,13.1943,PHC3840075,3.7839,One,2.399620702871145,1.89195
33807,La1.85Sr0.15Cu0.9V0.1O4.0,T,15.0,3.7868,,13.1887,PHC3840075,3.7868,One,2.3978519567960417,1.8934
33819,Y1.0Ba2.0Cu3.0O6.9570000000000025,Y123,91.0,3.823,3.885,11.675999999999998,MLT0210021,3.8539999999999996,Two,2.300595924048246,1.9115
33820,Sm1.0Ba2.0Cu3.0O6.858,RE123,90.0,3.856,3.899,11.69,MLT0210021,3.8775,Two,2.291015073787347,1.928
33821,Gd1.0Ba2.0Cu3.0O6.757999999999999,RE123,92.0,3.832,3.887,11.704,MLT0210021,3.8595,Two,2.278627185295624,1.916
33823,Dy1.0Ba2.0Cu3.0O6.879,RE123,86.0,3.853,3.898,11.653,MLT0210021,3.8755,Two,2.3237544933726113,1.9265
33824,Tm1.0Ba2.0Cu3.0O6.71,RE123,78.0,3.831,3.888,11.768,MLT0210021,3.8595,Two,2.221996837904895,1.9155
33844,Y0.8Pr0.2Ba2.0Cu4.0O8.0,Y124,62.0,3.8488,3.8771,27.2354,PHC3850373,3.86295,Two,2.2894001630850833,1.9244
33845,Y0.8Pr0.2Ba2.0Cu3.975Fe0.025O8.0,Y124,46.0,3.8485,3.8788,27.2247,PHC3850373,3.86365,Two,2.2848736939864334,1.92425
33846,Y0.8Pr0.2Ba2.0Cu3.95Fe0.05O8.0,Y124,33.0,3.8496,3.8799,27.2139,PHC3850373,3.86475,Two,2.2803049214382636,1.9248
33851,Y1.0Ba2.0Cu3.0O7.0,Y123,86.5,3.8171,3.8822,11.6734,MRB0360971,3.84965,Two,2.297933189302487,1.90855
33852,Y0.8Sm0.2Ba2.0Cu3.0O7.0,Y123,80.0,3.8171,3.884,11.6735,MRB0360971,3.85055,Two,2.2980356021773236,1.90855
33853,Y0.6Sm0.4Ba2.0Cu3.0O7.0,Y123,78.0,3.8171,3.8852,11.6735,MRB0360971,3.85115,Two,2.2980356021773236,1.90855
33897,La1.85Sr0.15Cu1.0O4.0,T,37.5,3.771,,13.241,JP01407383,3.771,One,2.4143707817474525,1.8855
33898,La1.75Pr0.1Sr0.15Cu1.0O4.0,T,37.4,3.764,,13.24,JP01407383,3.764,One,2.4140549342340414,1.882
33899,La1.35Pr0.5Sr0.15Cu1.0O4.0,T,34.3,3.746,,13.012,JP01407383,3.746,One,2.342041701176265,1.873
33905,La1.85Sr0.15Cu1.0O4.0,T,37.0,3.779,,13.251,JP01409659,3.779,One,2.4175292568815654,1.8895
33906,La1.85Sr0.15Cu0.99Fe0.01O4.0,T,33.0,3.78,,13.2457,JP01409659,3.78,One,2.4158552650604856,1.89
33908,La1.84Sr0.16Cu0.99Fe0.01O4.0,T,35.0,3.78,,13.246,JP01409659,3.78,One,2.415950019314509,1.89
33910,La1.83Sr0.17Cu0.98Fe0.02O4.0,T,31.0,3.7801,,13.2448,JP01409659,3.7801,One,2.4155710022984156,1.89005
33911,La1.82Sr0.18Cu0.97Fe0.03O4.0,T,29.0,3.7807,,13.2405,JP01409659,3.7807,One,2.4142128579907474,1.89035
33925,Y1.0Ba2.0Cu3.0O7.0,Y123,93.0,3.811,3.875,11.651,PHC3870411,3.843,Two,2.2749927053390038,1.9055
33926,Y0.9Pr0.05Ca0.05Ba2.0Cu3.0O7.0,Y123,86.2,3.822,3.88,11.667,PHC3870411,3.8510000000000004,Two,2.2913787653129196,1.911
33927,Y0.8Pr0.1Ca0.1Ba2.0Cu3.0O7.0,Y123,83.0,3.822,3.883,11.667,PHC3870411,3.8525,Two,2.2913787653129196,1.911
33928,Y0.7Pr0.15Ca0.15Ba2.0Cu3.0O7.0,Y123,75.8,3.823,3.882,11.665,PHC3870411,3.8525,Two,2.2893305078161794,1.9115
33929,Y0.98Ca0.02Ba2.0Cu3.0O7.0,Y123,90.5,3.822,3.884,11.674,PHC3870411,3.853,Two,2.2985476665515074,1.911
33930,Y0.95Ca0.05Ba2.0Cu3.0O7.0,Y123,88.6,3.817,3.879,11.665,PHC3870411,3.8480000000000003,Two,2.2893305078161794,1.9085
33931,Y0.92Ca0.08Ba2.0Cu3.0O7.0,Y123,87.0,3.825,3.887,11.689,PHC3870411,3.8560000000000003,Two,2.313909597777054,1.9125
33932,Y0.95Pr0.05Ba2.0Cu3.0O7.0,Y123,91.8,3.817,3.88,11.67,PHC3870411,3.8485,Two,2.294451151558029,1.9085
33933,Y0.93Pr0.05Ca0.02Ba2.0Cu3.0O7.0,Y123,89.4,3.817,3.883,11.672,PHC3870411,3.85,Two,2.296499409054769,1.9085
33934,Y0.91Pr0.05Ca0.04Ba2.0Cu3.0O7.0,Y123,87.3,3.822,3.884,11.679,PHC3870411,3.853,Two,2.303668310293357,1.911
33935,Y0.89Pr0.05Ca0.06Ba2.0Cu3.0O7.0,Y123,85.9,3.819,3.882,11.67,PHC3870411,3.8505,Two,2.294451151558029,1.9095
33936,Y0.9Pr0.1Ba2.0Cu3.0O7.0,Y123,88.8,3.823,3.879,11.66,PHC3870411,3.8510000000000004,Two,2.284209864074332,1.9115
33937,Y0.88Pr0.1Ca0.02Ba2.0Cu3.0O7.0,Y123,87.0,3.823,3.883,11.679,PHC3870411,3.853,Two,2.303668310293357,1.9115
33938,Y0.86Pr0.1Ca0.04Ba2.0Cu3.0O7.0,Y123,85.5,3.823,3.888,11.684,PHC3870411,3.8555,Two,2.3087889540352045,1.9115
33939,Y0.84Pr0.1Ca0.06Ba2.0Cu3.0O7.0,Y123,84.6,3.817,3.879,11.66,PHC3870411,3.8480000000000003,Two,2.284209864074332,1.9085
33940,Y0.82Pr0.1Ca0.08Ba2.0Cu3.0O7.0,Y123,83.4,3.823,3.88,11.665,PHC3870411,3.8515,Two,2.2893305078161794,1.9115
34002,Y1.0Ba2.0Cu3.0O7.0,Y123,93.1,3.816,3.882,11.673,PHC3910001,3.8489999999999998,Two,2.297523537803138,1.908
34011,Y1.0Ba2.88Pr0.12Cu3.0O7.0,Y123,88.2,3.817,3.877,11.661,PHC3910001,3.847,Two,2.2852339928227012,1.9085
34017,Yb1.0Ba2.0Cu3.0O7.0,RE123,91.0,3.804,3.874,11.654000000000002,PHC3910008,3.839,Two,2.32286964419463,1.902
34018,Yb0.98Pr0.02Ba2.0Cu3.0O7.0,RE123,91.3,3.806,3.877,11.667,PHC3910008,3.8415,Two,2.31136660488089,1.903
34019,Yb0.96Pr0.04Ba2.0Cu3.0O7.0,RE123,91.6,3.808,3.877,11.667,PHC3910008,3.8425,Two,2.31136660488089,1.904
34020,Yb0.94Pr0.06Ba2.0Cu3.0O7.0,RE123,91.5,3.807,3.875,11.656,PHC3910008,3.841,Two,2.3210999458386707,1.9035
34021,Yb0.92Pr0.08Ba2.0Cu3.0O7.0,RE123,91.2,3.81,3.877,11.663,PHC3910008,3.8435,Two,2.31490600159281,1.905
34022,Yb0.9Pr0.1Ba2.0Cu3.0O7.0,RE123,89.9,3.809,3.874,11.653,PHC3910008,3.8415,Two,2.3237544933726113,1.9045
34023,Yb0.85Pr0.15Ba2.0Cu3.0O7.0,RE123,87.5,3.811,3.876,11.659,PHC3910008,3.8435000000000006,Two,2.31844539830473,1.9055
34024,Yb0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,82.9,3.814,3.874,11.654000000000002,PHC3910008,3.844,Two,2.32286964419463,1.907
34025,Yb0.75Pr0.25Ba2.0Cu3.0O7.0,RE123,76.1,3.819,3.88,11.666,PHC3910008,3.8495,Two,2.3122514540588694,1.9095
34026,Yb0.7Pr0.3Ba2.0Cu3.0O7.0,RE123,68.0,3.827,3.878,11.667,PHC3910008,3.8525,Two,2.31136660488089,1.9135
34074,Hg0.65V0.35Sr2.4Nd0.6Cu2.0O6.0,Hg1212,67.0,3.877,,11.924,PHC3910160,3.877,Two,,1.9385
34075,Hg0.65V0.35Sr2.5Nd0.5Cu2.0O6.0,Hg1212,82.0,3.8764,,11.93,PHC3910160,3.8764,Two,,1.9382
34076,Hg0.6V0.4Sr2.47Nd0.53Cu2.0O6.0,Hg1212,67.0,3.8765,,11.9232,PHC3910160,3.8765,Two,,1.93825
34082,Hg1.0Ba2.0Ca1.0Cu2.0O6.0,Hg1212,121.0,3.8627,,12.709,PHC3910298,3.8627,Two,,1.93135
34083,Hg0.8Tl0.2Ba2.0Ca1.0Cu2.0O6.0,Hg1212,124.0,3.8592,,12.67,PHC3910298,3.8592,Two,,1.9296
34117,Y0.99La0.01Ba2.0Cu3.0O7.07,Y123,91.0,3.8218,3.8875,11.677,P068064502,3.85465,Two,2.3016200527966166,1.9109
34118,Y0.9La0.1Ba2.0Cu3.0O6.97,Y123,91.0,3.8239,3.8866,11.675999999999998,P068064502,3.85525,Two,2.300595924048246,1.91195
34119,Y0.8La0.2Ba2.0Cu3.0O6.9,Y123,84.0,3.8301,3.8874,11.685,P068064502,3.85875,Two,2.3098130827835752,1.91505
34120,Y0.7La0.3Ba2.0Cu3.0O6.92,Y123,83.0,3.8385,3.8927,11.702,P068064502,3.8656,Two,2.32722327150586,1.91925
34121,Y0.6La0.4Ba2.0Cu3.0O6.92,Y123,85.0,3.8502,3.9034,11.732,P068064502,3.8768,Two,2.357947133956951,1.9251
34122,Y0.5La0.5Ba2.0Cu3.0O7.01,Y123,86.0,3.843,3.8992,11.717,P068064502,3.8711,Two,2.3425852027314065,1.9215
34123,Y0.4La0.6Ba2.0Cu3.0O6.99,Y123,85.0,3.8561,3.9095,11.749,P068064502,3.8828,Two,2.3753573226792377,1.92805
34124,Y0.3La0.7Ba2.0Cu3.0O6.98,Y123,82.0,3.8666,3.9165,11.778,P068064502,3.89155,Two,2.4050570563819598,1.9333
34125,Y0.2La0.8Ba2.0Cu3.0O7.0,Y123,81.0,3.8694,3.9167,11.777,P068064502,3.89305,Two,2.404032927633589,1.9347
34126,Y0.1La0.9Ba2.0Cu3.0O7.05,Y123,79.0,3.8822,3.9269,11.805,P068064502,3.90455,Two,2.4327085325879416,1.9411
34127,La1.0Ba2.0Cu3.0O6.95,RE123,74.0,3.8911,3.933,11.808,P068064502,3.91205,Two,2.1866028707856904,1.94555
34165,Gd1.0Ba2.0Cu3.0O6.99,RE123,90.9,3.847,3.89,11.696,P068104516,3.8685,Two,2.285705978719466,1.9235
34166,Gd1.0Ba1.95Pr0.05Cu3.0O7.03,RE123,86.8,3.847,3.889,11.692,P068104516,3.8680000000000003,Two,2.289245375431386,1.9235
34167,Gd1.0Ba1.9Pr0.1Cu3.0O7.03,RE123,63.3,3.855,3.886,11.671,P068104516,3.8705,Two,2.3078272081689697,1.9275
34168,Gd1.0Ba1.85Pr0.15Cu3.0O7.09,RE123,55.8,3.86,3.881,11.66,P068104516,3.8705,Two,2.3175605491267506,1.93
34169,Gd1.0Ba1.8Pr0.2Cu3.0O7.01,RE123,44.5,3.87,,11.645,P068104516,3.87,Two,2.330833286796453,1.935
34170,Gd1.0Ba1.75Pr0.25Cu3.0O7.06,RE123,39.2,3.868,,11.635,P068104516,3.868,Two,2.3396817785762543,1.934
34171,Gd1.0Ba1.7Pr0.3Cu3.0O7.06,RE123,22.9,3.869,,11.608,P068104516,3.869,Two,2.3635727063817176,1.9345
34256,La1.83Sr0.15Na0.02Cu1.0O4.0,T,37.0,3.7899,,13.1809,P068174505,3.7899,One,2.3953883461914334,1.89495
34257,La1.8Sr0.15Na0.05Cu1.0O4.0,T,37.0,3.7878,,13.1995,P068174505,3.7878,One,2.4012631099408837,1.8939
34258,La1.75Sr0.15Na0.1Cu1.0O4.0,T,37.0,3.7776,,13.1811,P068174505,3.7776,One,2.395451515694116,1.8888
34259,La1.7Sr0.15Na0.15Cu1.0O4.0,T,37.0,3.7751,,13.1901,P068174505,3.7751,One,2.3982941433148173,1.88755
34260,La1.55Sr0.15Na0.3Cu1.0O4.0,T,37.0,3.7655,,13.2025,P068174505,3.7655,One,2.4022106524811178,1.88275
34274,La1.85Sr0.15Cu1.0O4.0,T,35.0,3.775,,13.22,JPC0151693,3.775,One,2.4077379839658155,1.8875
34275,La1.85Sr0.15Cu0.99Ru0.01O4.0,T,20.5,3.7803,,13.2059,JPC0151693,3.7803,One,2.403284534026716,1.89015
34276,La1.85Sr0.15Cu0.98Ru0.02O4.0,T,10.8,3.7809,,13.1935,JPC0151693,3.7809,One,2.399368024860416,1.89045
34277,La1.85Sr0.15Cu0.97Ru0.03O4.0,T,10.8,3.7848,,13.1891,JPC0151693,3.7848,One,2.397978295801406,1.8924
34279,La1.83Sr0.17Cu0.99Ru0.01O4.0,T,31.1,3.775,,13.2182,JPC0151693,3.775,One,2.407169458441675,1.8875
34291,La1.79Sr0.21Cu0.97Ru0.03O4.0,T,14.8,3.7797,,13.2138,JPC0151693,3.7797,One,2.4057797293826657,1.88985
34327,Ba1.0Sr1.0Y1.0Cu3.0O7.0,Y123,82.7,3.7864,3.8542,11.557,P069014507,3.8203,Two,2.1787246029922502,1.8932
34328,Fe0.1Ba1.0Sr1.0Y1.0Cu2.9O7.0,Y123,46.6,3.8218,3.8448,11.5386,P069014507,3.8333,Two,2.159880634022248,1.9109
34329,Fe0.2Ba1.0Sr1.0Y1.0Cu2.8O7.0,Y123,36.1,3.8282,,11.5467,P069014507,3.8282,Two,2.1681760768840412,1.9141
34332,Fe0.5Ba2.0Y1.0Cu2.5O7.0,Y123,73.0,3.87,,11.601,P069014507,3.87,Two,2.2237862679205187,1.935
34333,Fe0.5Sr2.0Y1.0Cu2.5O7.0,Y123,77.0,3.859,,11.602,P069014507,3.859,Two,2.224810396668888,1.9295
34334,Fe0.5Ba1.0Sr1.0Y1.0Cu2.5O7.35,Y123,60.0,3.838,,11.5211,P069014507,3.838,Two,2.1419583809257774,1.919
34352,Hg2.0Ba1.0Sr1.0Y1.0Cu2.0O8.0,Hg2212,32.0,3.8327,,28.422,PHC4020152,3.8327,Two,,1.91635
34353,Hg2.0Sr2.0Y1.0Cu2.0O8.0,Hg2212,42.0,3.8108,,28.141,PHC4020152,3.8108,Two,,1.9054
34354,Hg2.0Ba2.0Y0.8Ca0.2Cu2.0O8.0,Hg2212,21.0,3.8589,,28.91800000000001,PHC4020152,3.8589,Two,,1.92945
34355,Hg2.0Ba1.9Sr0.1Y0.8Ca0.2Cu2.0O8.0,Hg2212,27.0,3.8546,,28.873,PHC4020152,3.8546,Two,,1.9273
34356,Hg2.0Ba1.8Sr0.2Y0.8Ca0.2Cu2.0O8.0,Hg2212,32.5,3.8514,,28.846,PHC4020152,3.8514,Two,,1.9257
34357,Hg2.0Ba1.7Sr0.3Y0.8Ca0.2Cu2.0O8.0,Hg2212,39.5,3.8477,,28.806,PHC4020152,3.8477,Two,,1.92385
34358,Hg2.0Ba1.6Sr0.4Y0.8Ca0.2Cu2.0O8.0,Hg2212,38.5,3.8454,,28.763,PHC4020152,3.8454,Two,,1.9227
34359,Hg2.0Ba1.5Sr0.5Y0.8Ca0.2Cu2.0O8.0,Hg2212,41.0,3.8425,,28.733,PHC4020152,3.8425,Two,,1.92125
34360,Hg2.0Ba1.2Sr0.8Y0.8Ca0.2Cu2.0O8.0,Hg2212,51.0,3.8333,,28.575,PHC4020152,3.8333,Two,,1.91665
34361,Hg2.0Ba0.6Sr1.4Y0.8Ca0.2Cu2.0O8.0,Hg2212,60.0,3.8134,,28.302,PHC4020152,3.8134,Two,,1.9067
34362,Hg2.0Sr2.0Y0.8Ca0.2Cu2.0O8.0,Hg2212,58.0,3.8039,,28.107,PHC4020152,3.8039,Two,,1.90195
34380,Y1.0Ba2.0Cu2.94Co0.06O7.0,Y123,78.3,3.8375,3.8815,11.7,P069094506,3.8595,Two,2.32517501400912,1.91875
34381,Y1.0Ba2.0Cu2.88Co0.12O7.0,Y123,71.0,3.8681,,11.699000000000002,P069094506,3.8681,Two,2.3241508852607526,1.93405
34382,Y1.0Ba2.0Cu2.76Co0.24O6.999,Y123,50.7,3.8724,,11.697,P069094506,3.8724,Two,2.3221026277640107,1.9362
34383,Y1.0Ba2.0Cu2.64Co0.36O7.03,Y123,22.0,3.8795,,11.693,P069094506,3.8795,Two,2.318006112770532,1.93975
34441,La2.0Cu1.0O4.086,T,45.2,3.7759502115361636,5.416,13.225,SSC1290075,5.377999999999999,One,2.4093172215328718,1.8879751057680818
34442,La2.0Cu0.99Zn0.01O4.099,T,29.3,3.777364425098537,5.414,13.217,SSC1290075,5.377999999999999,One,2.4067904414255814,1.8886822125492686
34443,La2.0Cu0.98Zn0.02O4.099,T,19.2,3.7766573183173504,5.416,13.217,SSC1290075,5.378500000000002,One,2.4067904414255814,1.8883286591586752
34471,Bi2.0Sr2.1Y0.1Ca0.8Cu2.0O8.26,Bi2212,96.0,3.8219121523132893,,30.76,PHC4060058,5.405,Two,,1.9109560761566446
34472,Bi2.0Sr1.9Y0.1Ca1.0Cu2.0O8.24,Bi2212,94.0,3.8183766184073566,,30.74,PHC4060058,5.4,Two,,1.9091883092036783
34473,Bi2.0Sr1.8Y0.1Ca1.1Cu2.0O8.23,Bi2212,93.0,3.8183766184073566,,30.73,PHC4060058,5.4,Two,,1.9091883092036783
34474,Bi2.0Sr1.6Y0.1Ca1.3Cu2.0O8.23,Bi2212,89.0,3.819083725188543,,30.65,PHC4060058,5.401,Two,,1.9095418625942715
34507,Hg2.0Ba1.0Sr1.0Y1.0Cu2.0O8.0,Hg2212,32.0,3.8319,,28.4176,JP01604061,3.8319,Two,,1.91595
34508,Hg2.0Sr2.0Y1.0Cu2.0O8.0,Hg2212,42.0,3.8112,,28.136,JP01604061,3.8112,Two,,1.9056
34554,Gd1.05Ba1.95Cu3.0O6.94,RE123,85.0,3.8571,3.8977,11.7036,P068100507,3.8774,Two,2.278981124966817,1.92855
34555,Gd1.15Ba1.85Cu3.0O6.99,RE123,48.0,3.8662,3.8826,11.6733,P068100507,3.8744,Two,2.3057920550596154,1.9331
34556,Gd1.2Ba1.8Cu3.0O7.03,RE123,42.0,3.8722,,11.6553,P068100507,3.8722,Two,2.321719340263257,1.9361
34557,Gd1.25Ba1.75Cu3.0O6.98,RE123,28.0,3.8741,,11.6346,P068100507,3.8741,Two,2.3400357182474454,1.93705
34569,La2.0Cu0.985V0.015O4.021,T,40.0,3.816396719420034,5.3522,13.144,SST0170023,5.3747,One,2.3837335729465567,1.908198359710017
34570,La2.0Cu0.975V0.025O4.032,T,40.0,3.8178109329824075,5.3522,13.144,SST0170023,5.3757,One,2.3837335729465567,1.9089054664912037
34571,La2.0Cu0.965V0.035O4.045,T,40.0,3.8168916941668645,5.3528,13.1472,SST0170023,5.37535,One,2.3847442849894724,1.9084458470834322
34572,La2.0Cu0.955V0.045O4.056,T,40.0,3.8168916941668645,5.3522,13.1425,SST0170023,5.37505,One,2.3832598016764397,1.9084458470834322
34579,Y1.0Ba2.0Cu3.0O6.93,Y123,92.0,3.817,3.886,11.682,JP01601439,3.8515,Two,2.306740696538466,1.9085
34580,Y1.0Ba2.0Cu2.9925Zn0.0075O6.92,Y123,88.0,3.819,3.884,11.68,JP01601439,3.8515,Two,2.304692439041726,1.9095
34581,Y1.0Ba2.0Cu2.985Zn0.015O6.95,Y123,86.0,3.817,3.885,11.678,JP01601439,3.8510000000000004,Two,2.3026441815449874,1.9085
34582,Y1.0Ba2.0Cu2.9775Zn0.0225O6.93,Y123,83.0,3.821,3.884,11.673,JP01601439,3.8525,Two,2.297523537803138,1.9105
34583,Y1.0Ba2.0Cu2.97Zn0.03O6.98,Y123,80.0,3.82,3.884,11.67,JP01601439,3.852,Two,2.294451151558029,1.91
34584,Y1.0Ba2.0Cu2.94Zn0.06O6.96,Y123,71.0,3.822,3.886,11.672,JP01601439,3.8539999999999996,Two,2.296499409054769,1.911
34585,Y1.0Ba2.0Cu2.88Zn0.12O6.95,Y123,64.0,3.824,3.887,11.677,JP01601439,3.8555,Two,2.3016200527966166,1.912
34655,Y0.4Pr0.6Ba1.2Sr0.8Cu3.0O7.0,Y123,15.5,3.852,,11.5659,PHC4170033,3.852,Two,2.18783934885274,1.926
34656,Y0.4Pr0.6Ba1.0Sr1.0Cu3.0O7.0,Y123,23.0,3.849,,11.5461,PHC4170033,3.849,Two,2.167561599635019,1.9245
34657,Y1.0Ba2.0Cu3.0O7.0,Y123,44.7,3.8797,3.8174,11.6667,PHC4170063,3.84855,Two,2.2910715266884094,1.93985
34658,Y1.0Ba2.0Cu2.99Gd0.01O7.0,Y123,44.4,3.8781,3.8155,11.6629,PHC4170063,3.8468,Two,2.2871798374446044,1.93905
34659,Y1.0Ba2.0Cu2.98Gd0.02O7.0,Y123,42.5,3.8803,3.8174,11.6659,PHC4170063,3.84885,Two,2.2902522236897136,1.94015
34660,Y1.0Ba2.0Cu2.97Gd0.03O7.0,Y123,40.4,3.8819,3.8194,11.6704,PHC4170063,3.85065,Two,2.294860803057378,1.94095
