num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :
150994,La1.85Sr0.15Cu0.995Co0.005O4.0,T,33.0,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
150995,La1.85Sr0.15Cu0.9925Co0.0075O4.0,T,30.6,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
150996,La1.85Sr0.15Cu0.99Co0.01O4.0,T,25.2,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
150997,La1.85Sr0.15Cu0.9875Co0.0125O4.0,T,22.9,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
150998,La1.85Sr0.15Cu0.985Co0.015O4.0,T,13.5,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
150999,La1.85Sr0.15Cu0.9825Co0.0175O4.0,T,13.2,,,,PHB1941433,"N. Babushkina, V. Ozhogin, A. Inyushkin, A. Taldenkov, L. Molchanova,","Oxygen isotope effect in Tc of La2-ySryCu1-xMexO4 (Me=Ni, Zn, Co, Fe)","Physica B, 194-196(1994)1433",1994.0
151006,Tl0.5Ba2.0Ca2.0Cu3.0O10.0,Tl1223,112.0,,,,PHC4682341,"Nawazish A. Khan, M. Irfan,","(Cu0.5Tl0.5)Ba2Can-1Cun-yGeyO2n+4-d (n = 3, 4 and y = 0.5, 0.75, 1.0); superconductors with GeO2 planes","Physica C, 468(2008)2341",2008.0
151007,Tl0.5Ba2.0Ca2.0Cu3.0Ge0.5O10.0,Tl1223,103.0,,,,PHC4682341,"Nawazish A. Khan, M. Irfan,","(Cu0.5Tl0.5)Ba2Can-1Cun-yGeyO2n+4-d (n = 3, 4 and y = 0.5, 0.75, 1.0); superconductors with GeO2 planes","Physica C, 468(2008)2341",2008.0
151008,Tl0.5Ba2.0Ca2.0Cu2.75Ge0.75O10.0,Tl1223,108.0,,,,PHC4682341,"Nawazish A. Khan, M. Irfan,","(Cu0.5Tl0.5)Ba2Can-1Cun-yGeyO2n+4-d (n = 3, 4 and y = 0.5, 0.75, 1.0); superconductors with GeO2 planes","Physica C, 468(2008)2341",2008.0
151009,Tl0.5Ba2.0Ca2.0Cu2.5Ge1.0O10.0,Tl1223,104.0,,,,PHC4682341,"Nawazish A. Khan, M. Irfan,","(Cu0.5Tl0.5)Ba2Can-1Cun-yGeyO2n+4-d (n = 3, 4 and y = 0.5, 0.75, 1.0); superconductors with GeO2 planes","Physica C, 468(2008)2341",2008.0
151010,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,,,,JJP0262085,"H.Katayama-Yoshida, T.Hirooka, A.J.Mascarenhas, Y.Okabe, T.Takahashi, T.Sasaki, A.Ochiai, T.Suzuki, J.I.Pankove, T.Ciszek, S.K.Deb,",Isotope effect in superconducting YBa2Cu3O7-z system,"Jpn.J.Appl.Phys., 26(1987)L2085",1987.0
151011,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,,,,JJP0262085,"H.Katayama-Yoshida, T.Hirooka, A.J.Mascarenhas, Y.Okabe, T.Takahashi, T.Sasaki, A.Ochiai, T.Suzuki, J.I.Pankove, T.Ciszek, S.K.Deb,",Isotope effect in superconducting YBa2Cu3O7-z system,"Jpn.J.Appl.Phys., 26(1987)L2085",1987.0
151012,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,75.0,,,,PHC1560481,"CISZEK.T.F, DEB.S.K, GOLDFARB.R.B, HIROOKA.T, KATAYAMA-YOSHIDA.H, LI.Y, MASCARENHAS.A.J, OCHIAI.A, OKABE.Y, OYAMADA.A, PANKOVE.J.I, SASAKI.T, SUZUKI.T, TAKAHASHI.T,",OXYGEN ISOTOPE EFFECT IN THE SUPERCONDUCTING BI-SR-CA-CU-O SYSTEM,"PHYSICA C,156(1988)481",1988.0
151013,Bi2.0Sr2.0Ca2.0Cu3.0O10.0,Bi2223,110.0,,,,PHC1560481,"CISZEK.T.F, DEB.S.K, GOLDFARB.R.B, HIROOKA.T, KATAYAMA-YOSHIDA.H, LI.Y, MASCARENHAS.A.J, OCHIAI.A, OKABE.Y, OYAMADA.A, PANKOVE.J.I, SASAKI.T, SUZUKI.T, TAKAHASHI.T,",OXYGEN ISOTOPE EFFECT IN THE SUPERCONDUCTING BI-SR-CA-CU-O SYSTEM,"PHYSICA C,156(1988)481",1988.0
151017,Y1.0Ba2.0Cu3.0O7.0,Y123,89.9,,,,JJP027L553,"T.Hidaka, T.Matsui, Y.Nakagawa,",Ba isotope effect in a Ba2YCu3O7-z superconductor,"Jpn.J.Appl.Phys., 27(1988)L553",1988.0
151018,Y1.0Ba2.0Cu3.0O7.0,Y123,89.7,,,,PR0363990,"L.C.Bourne, A.Zettl, T.W.Barbee III, M.L.Cohen,",Complete absence of isotope effect in YBa2Cu3O7: Consequences for phonon-mediated superconductivity,"Phys.Rev.B, 36(1987)3990",1987.0
151019,Y1.0Ba2.0Cu3.0O7.0,Y123,91.95,,,,PR0363990,"L.C.Bourne, A.Zettl, T.W.Barbee III, M.L.Cohen,",Complete absence of isotope effect in YBa2Cu3O7: Consequences for phonon-mediated superconductivity,"Phys.Rev.B, 36(1987)3990",1987.0
151023,Tl0.25Li0.25Ba2.0Ca2.0Cu2.0Ni1.5O10.0,Tl1223,110.0,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151024,Tl0.25Li0.25Ba2.0Ca1.5Mg0.5Cu2.0Ni1.5O10.0,Tl1223,107.0,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151025,Tl0.25Li0.25Ba2.0Ca1.0Mg1.0Cu2.0Ni1.5O10.0,Tl1223,105.0,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151026,Tl0.25Li0.25Ba2.0Ca0.5Mg1.5Cu2.0Ni1.5O10.0,Tl1223,103.0,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151027,Tl0.5Ba2.0Ca2.0Cu2.0Ni1.5O10.0,Tl1223,97.0,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151028,Tl0.5Ba2.0Ca1.5Mg0.5Cu2.0Ni1.5O10.0,Tl1223,99.7,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151029,Tl0.5Ba2.0Ca1.0Mg1.0Cu2.0Ni1.5O10.0,Tl1223,99.8,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151030,Tl0.5Ba2.0Ca0.5Mg1.5Cu2.0Ni1.5O10.0,Tl1223,100.0,,,,JAC4640550,"Nawazish A. Khan, Najmul Hassan,","Effect of Mg doping in enhancing superconductivity in Ni doped (Cu0.5Tl0.25Li0.25)Ba2Ca2?yMgy (Cu1.5Ni1.5)O10-z (y = 0, 0.5, 1.0, 1.5) superconductors","J.Alloys & Compd., 464(2008)550",2008.0
151037,La1.85Sr0.15Cu1.0O4.0,T,35.0,,,,PRL0590915,"T.A.Faltens, W.K.Ham, S.W.Keller, K.J.Leary, J.N.Michaels, A.M.Stacy, Hans-Conrad zur Loye, D.E.Morris, T.W.Barbee III, L.C.Bourne, M.L.Cohen, S.Hoen, A.Zettl,",Observation of oxygen isotope shift in the superconducting transition temperature of La1.85Sr0.15CuO4,"Phys.Rev.Lett., 59(1987)915",1987.0
151038,La1.85Sr0.15Cu1.0O4.0,T,37.0,,,,PRL0590915,"T.A.Faltens, W.K.Ham, S.W.Keller, K.J.Leary, J.N.Michaels, A.M.Stacy, Hans-Conrad zur Loye, D.E.Morris, T.W.Barbee III, L.C.Bourne, M.L.Cohen, S.Hoen, A.Zettl,",Observation of oxygen isotope shift in the superconducting transition temperature of La1.85Sr0.15CuO4,"Phys.Rev.Lett., 59(1987)915",1987.0
151039,La1.85Sr0.15Cu1.0O4.0,T,34.5,,,,PRL0590915,"T.A.Faltens, W.K.Ham, S.W.Keller, K.J.Leary, J.N.Michaels, A.M.Stacy, Hans-Conrad zur Loye, D.E.Morris, T.W.Barbee III, L.C.Bourne, M.L.Cohen, S.Hoen, A.Zettl,",Observation of oxygen isotope shift in the superconducting transition temperature of La1.85Sr0.15CuO4,"Phys.Rev.Lett., 59(1987)915",1987.0
151040,La1.85Sr0.15Cu1.0O4.0,T,37.0,,,,PRL0590915,"T.A.Faltens, W.K.Ham, S.W.Keller, K.J.Leary, J.N.Michaels, A.M.Stacy, Hans-Conrad zur Loye, D.E.Morris, T.W.Barbee III, L.C.Bourne, M.L.Cohen, S.Hoen, A.Zettl,",Observation of oxygen isotope shift in the superconducting transition temperature of La1.85Sr0.15CuO4,"Phys.Rev.Lett., 59(1987)915",1987.0
151041,La1.85Sr0.15Cu1.0O4.0,T,37.0,,,,PRL0590915,"T.A.Faltens, W.K.Ham, S.W.Keller, K.J.Leary, J.N.Michaels, A.M.Stacy, Hans-Conrad zur Loye, D.E.Morris, T.W.Barbee III, L.C.Bourne, M.L.Cohen, S.Hoen, A.Zettl,",Observation of oxygen isotope shift in the superconducting transition temperature of La1.85Sr0.15CuO4,"Phys.Rev.Lett., 59(1987)915",1987.0
151086,Pr0.88La1.0Ce0.12Cu1.0O3.908,T',27.0,,,,P078014520,"Shiliang Li, Songxue Chi, Jun Zhao, H.-H. Wen, M. B. Stone, J. W. Lynn, Pengcheng Dai,",Impact of oxygen annealing on the heat capacity and magnetic resonance of superconducting Pr0.88LaCe0.12CuO4-z,"Phys.Rev.B, 78(2008)014520",2008.0
151087,Pr0.88La1.0Ce0.12Cu1.0O3.934,T',24.0,,,,P078014520,"Shiliang Li, Songxue Chi, Jun Zhao, H.-H. Wen, M. B. Stone, J. W. Lynn, Pengcheng Dai,",Impact of oxygen annealing on the heat capacity and magnetic resonance of superconducting Pr0.88LaCe0.12CuO4-z,"Phys.Rev.B, 78(2008)014520",2008.0
151088,Pr0.88La1.0Ce0.12Cu1.0O3.947,T',22.0,,,,P078014520,"Shiliang Li, Songxue Chi, Jun Zhao, H.-H. Wen, M. B. Stone, J. W. Lynn, Pengcheng Dai,",Impact of oxygen annealing on the heat capacity and magnetic resonance of superconducting Pr0.88LaCe0.12CuO4-z,"Phys.Rev.B, 78(2008)014520",2008.0
151090,Mo1.0Sr2.0Ho1.0Cu2.0O8.0,M1212,27.0,3.837,,11.511,MMM3210388,"N. Balchev, K.Nenkov, G.Mihova, B.Kunev, J.Pirov, D.A.Dimitrov,","Structure, magnetic and superconducting properties of MoSr2HoCu2O8-z","J.Magn,Magn,Mater., 321(2009)388",2009.0
151194,Nb1.0Sr2.0Eu1.5Ce0.5Cu2.0O10.0,Ru1222,30.2,,,,PRB079054506,"S. Garcia, L. Ghivelder, I. Felner,",Two-dimensional frustrated magnetic state in superconducting RuSr2Eu1.5Ce0.5Cu2O10,"Phys.Rev.B, 79(2009)054506",2009.0
151195,Nb0.6Ru0.4Sr2.0Eu1.5Ce0.5Cu2.0O10.0,Ru1222,37.3,,,,PRB079054506,"S. Garcia, L. Ghivelder, I. Felner,",Two-dimensional frustrated magnetic state in superconducting RuSr2Eu1.5Ce0.5Cu2O10,"Phys.Rev.B, 79(2009)054506",2009.0
151196,Nb0.6Ru0.6Sr2.0Eu1.5Ce0.5Cu2.0O10.0,Ru1222,41.4,,,,PRB079054506,"S. Garcia, L. Ghivelder, I. Felner,",Two-dimensional frustrated magnetic state in superconducting RuSr2Eu1.5Ce0.5Cu2O10,"Phys.Rev.B, 79(2009)054506",2009.0
151197,Ru1.0Sr2.0Eu1.5Ce0.5Cu2.0O10.0,Ru1222,44.3,,,,PRB079054506,"S. Garcia, L. Ghivelder, I. Felner,",Two-dimensional frustrated magnetic state in superconducting RuSr2Eu1.5Ce0.5Cu2O10,"Phys.Rev.B, 79(2009)054506",2009.0
151202,Bi2.2Sr1.8Ca1.0Cu2.0O8.0,Bi2212,92.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151203,Bi2.0Sr2.0Ca0.92Y0.08Cu2.0O8.0,Bi2212,96.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151204,Bi1.6Pb0.4Sr2.0Ca1.0Cu2.0O8.0,Bi2212,96.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151205,Bi1.4Pb0.8Sr2.0Ca1.0Cu2.0O8.0,Bi2212,97.5,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151206,Bi1.3Pb0.9Sr2.0Ca1.0Cu2.0O8.0,Bi2212,94.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151207,Bi1.6Pb0.4Sr2.0Ca0.9Y0.1Cu2.0O8.0,Bi2212,94.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151208,Bi1.6Pb0.4Sr2.0Ca0.95Y0.05Cu2.0O8.0,Bi2212,96.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151209,Bi1.4Pb0.7Sr2.0Ca0.97Y0.03Cu2.0O8.0,Bi2212,98.0,,,,PRB079064507,"H. Hobou, S. Ishida, K. Fujita, M. Ishikado, K. M. Kojima, H. Eisaki, S. Uchida,",Enhancement of the superconducting critical temperature in Bi2Sr2CaCu2O8+z by controlling disorder outside CuO2 planes,"Phys.Rev.B, 79(2009)064507",2009.0
151398,La1.85Sr0.15Cu1.0O4.0,T,45.3,,,,PRB079184508,"M. Kofu, H. Kimura, H. Ishida, T. Matsumura, K. Hirota,",Zn-doping effects on the electrical resistivity of La1.85Sr0.15CuO4 under a magnetic field,"Phys.Rev.B, 79(2009)184508",2009.0
151399,La1.85Sr0.15Cu0.996Zn0.004O4.0,T,39.0,,,,PRB079184508,"M. Kofu, H. Kimura, H. Ishida, T. Matsumura, K. Hirota,",Zn-doping effects on the electrical resistivity of La1.85Sr0.15CuO4 under a magnetic field,"Phys.Rev.B, 79(2009)184508",2009.0
151400,La1.85Sr0.15Cu0.992Zn0.008O4.0,T,35.7,,,,PRB079184508,"M. Kofu, H. Kimura, H. Ishida, T. Matsumura, K. Hirota,",Zn-doping effects on the electrical resistivity of La1.85Sr0.15CuO4 under a magnetic field,"Phys.Rev.B, 79(2009)184508",2009.0
151401,La1.85Sr0.15Cu0.983Zn0.017O4.0,T,22.8,,,,PRB079184508,"M. Kofu, H. Kimura, H. Ishida, T. Matsumura, K. Hirota,",Zn-doping effects on the electrical resistivity of La1.85Sr0.15CuO4 under a magnetic field,"Phys.Rev.B, 79(2009)184508",2009.0
151453,Ba2.0Ca3.0Cu4.0F1.2O8.8,0234,102.0,,,,JPS078064705,"Sunao SHIMIZU, Hidekazu MUKUDA, Yoshio KITAOKA, Hijiri KITO, Yasuharu KODAMA, Parasharam M. SHIRAGE, Akira IYO,",Antiferromagnetic Phase Transition in Four-Layered High-Tc Superconductors Ba2Ca3Cu4O8(FyO1-y)2 with Tc=55-102 K: <63>Cu- and <19>F-NMR studies,"J.Phys.Soc.Jpn, 78(2009)064705",2009.0
151454,Ba2.0Ca3.0Cu4.0F1.4O8.6,0234,91.0,,,,JPS078064705,"Sunao SHIMIZU, Hidekazu MUKUDA, Yoshio KITAOKA, Hijiri KITO, Yasuharu KODAMA, Parasharam M. SHIRAGE, Akira IYO,",Antiferromagnetic Phase Transition in Four-Layered High-Tc Superconductors Ba2Ca3Cu4O8(FyO1-y)2 with Tc=55-102 K: <63>Cu- and <19>F-NMR studies,"J.Phys.Soc.Jpn, 78(2009)064705",2009.0
151455,Ba2.0Ca3.0Cu4.0F1.6O8.4,0234,77.0,,,,JPS078064705,"Sunao SHIMIZU, Hidekazu MUKUDA, Yoshio KITAOKA, Hijiri KITO, Yasuharu KODAMA, Parasharam M. SHIRAGE, Akira IYO,",Antiferromagnetic Phase Transition in Four-Layered High-Tc Superconductors Ba2Ca3Cu4O8(FyO1-y)2 with Tc=55-102 K: <63>Cu- and <19>F-NMR studies,"J.Phys.Soc.Jpn, 78(2009)064705",2009.0
151456,Ba2.0Ca3.0Cu4.0F2.0O8.0,0234,55.0,,,,JPS078064705,"Sunao SHIMIZU, Hidekazu MUKUDA, Yoshio KITAOKA, Hijiri KITO, Yasuharu KODAMA, Parasharam M. SHIRAGE, Akira IYO,",Antiferromagnetic Phase Transition in Four-Layered High-Tc Superconductors Ba2Ca3Cu4O8(FyO1-y)2 with Tc=55-102 K: <63>Cu- and <19>F-NMR studies,"J.Phys.Soc.Jpn, 78(2009)064705",2009.0
151468,Ba2.0Ca3.0Cu4.0F1.0O9.0,0234,103.0,3.8573,,,PHC3920140,"A. Iyo, M. Hirai, K. Tokiwa, T. Watanabe, Y. Tanaka,",Preparation of polycrystals with various Tc and single crystal growth of Ba2Ca3Cu4O8(O1-yFy)2 under high pressure,"Physica C, 392-396(2003)140",2003.0
151469,Ba2.0Ca3.0Cu4.0F1.2O8.8,0234,105.0,3.8597,,,PHC3920140,"A. Iyo, M. Hirai, K. Tokiwa, T. Watanabe, Y. Tanaka,",Preparation of polycrystals with various Tc and single crystal growth of Ba2Ca3Cu4O8(O1-yFy)2 under high pressure,"Physica C, 392-396(2003)140",2003.0
151470,Ba2.0Ca3.0Cu4.0F1.4O8.6,0234,91.0,3.8607,,,PHC3920140,"A. Iyo, M. Hirai, K. Tokiwa, T. Watanabe, Y. Tanaka,",Preparation of polycrystals with various Tc and single crystal growth of Ba2Ca3Cu4O8(O1-yFy)2 under high pressure,"Physica C, 392-396(2003)140",2003.0
151471,Ba2.0Ca3.0Cu4.0F1.6O8.4,0234,79.0,3.8625,,,PHC3920140,"A. Iyo, M. Hirai, K. Tokiwa, T. Watanabe, Y. Tanaka,",Preparation of polycrystals with various Tc and single crystal growth of Ba2Ca3Cu4O8(O1-yFy)2 under high pressure,"Physica C, 392-396(2003)140",2003.0
151472,Ba2.0Ca3.0Cu4.0F1.8O8.2,0234,66.0,3.8641,,,PHC3920140,"A. Iyo, M. Hirai, K. Tokiwa, T. Watanabe, Y. Tanaka,",Preparation of polycrystals with various Tc and single crystal growth of Ba2Ca3Cu4O8(O1-yFy)2 under high pressure,"Physica C, 392-396(2003)140",2003.0
151473,Ba2.0Ca3.0Cu4.0F2.0O8.0,0234,56.0,3.8666,,,PHC3920140,"A. Iyo, M. Hirai, K. Tokiwa, T. Watanabe, Y. Tanaka,",Preparation of polycrystals with various Tc and single crystal growth of Ba2Ca3Cu4O8(O1-yFy)2 under high pressure,"Physica C, 392-396(2003)140",2003.0
151474,Ba2.0Ca1.0Cu2.0F1.4O4.6,0212,106.0,3.8689,,21.093000000000004,APL092222501,"P. M. Shirage, D. D. Shivagan, Y. Tanaka, Y. Kodama, H. Kito, A. Iyo,","Simplest nontoxic double-layered cuprate Ba2CaCu2O4(O,F)2 superconductor with a transition temperature of 108 K","Appl.Phys.Lett., 92(2008)222501",2008.0
151475,Ba2.0Ca1.0Cu2.0F1.6O4.4,0212,108.0,3.873,,21.054,APL092222501,"P. M. Shirage, D. D. Shivagan, Y. Tanaka, Y. Kodama, H. Kito, A. Iyo,","Simplest nontoxic double-layered cuprate Ba2CaCu2O4(O,F)2 superconductor with a transition temperature of 108 K","Appl.Phys.Lett., 92(2008)222501",2008.0
151476,Ba2.0Ca1.0Cu2.0F1.8O4.2,0212,87.0,3.8749,,20.973000000000006,APL092222501,"P. M. Shirage, D. D. Shivagan, Y. Tanaka, Y. Kodama, H. Kito, A. Iyo,","Simplest nontoxic double-layered cuprate Ba2CaCu2O4(O,F)2 superconductor with a transition temperature of 108 K","Appl.Phys.Lett., 92(2008)222501",2008.0
151477,Ba2.0Ca1.0Cu2.0F2.0O4.0,0212,82.0,3.879,,20.975,APL092222501,"P. M. Shirage, D. D. Shivagan, Y. Tanaka, Y. Kodama, H. Kito, A. Iyo,","Simplest nontoxic double-layered cuprate Ba2CaCu2O4(O,F)2 superconductor with a transition temperature of 108 K","Appl.Phys.Lett., 92(2008)222501",2008.0
151478,Ba2.0Ca1.0Cu2.0F2.2O3.8,0212,40.0,3.8814,,20.939,APL092222501,"P. M. Shirage, D. D. Shivagan, Y. Tanaka, Y. Kodama, H. Kito, A. Iyo,","Simplest nontoxic double-layered cuprate Ba2CaCu2O4(O,F)2 superconductor with a transition temperature of 108 K","Appl.Phys.Lett., 92(2008)222501",2008.0
151647,La1.943Sr0.076Cu1.0O4.0,T,16.5,,,,JPS078114707,"Tadashi ADACHI, Keisuke OMORI, Yoichi TANABE, Yoji KOIKE,",Magnetic-Susceptibility and Specific-Heat Studies on the Inhomogeneity of Superconductivity in the Underdoped La2-xSrxCuO4,"J.Phys.Soc.Jpn, 78(2009)114707",2009.0
151648,La1.943Sr0.08900000000000001Cu1.0O4.0,T,24.6,,,,JPS078114707,"Tadashi ADACHI, Keisuke OMORI, Yoichi TANABE, Yoji KOIKE,",Magnetic-Susceptibility and Specific-Heat Studies on the Inhomogeneity of Superconductivity in the Underdoped La2-xSrxCuO4,"J.Phys.Soc.Jpn, 78(2009)114707",2009.0
151649,La1.943Sr0.115Cu1.0O4.0,T,24.9,,,,JPS078114707,"Tadashi ADACHI, Keisuke OMORI, Yoichi TANABE, Yoji KOIKE,",Magnetic-Susceptibility and Specific-Heat Studies on the Inhomogeneity of Superconductivity in the Underdoped La2-xSrxCuO4,"J.Phys.Soc.Jpn, 78(2009)114707",2009.0
151650,La1.943Sr0.13Cu1.0O4.0,T,33.3,,,,JPS078114707,"Tadashi ADACHI, Keisuke OMORI, Yoichi TANABE, Yoji KOIKE,",Magnetic-Susceptibility and Specific-Heat Studies on the Inhomogeneity of Superconductivity in the Underdoped La2-xSrxCuO4,"J.Phys.Soc.Jpn, 78(2009)114707",2009.0
151651,La1.943Sr0.17800000000000002Cu1.0O4.0,T,34.3,,,,JPS078114707,"Tadashi ADACHI, Keisuke OMORI, Yoichi TANABE, Yoji KOIKE,",Magnetic-Susceptibility and Specific-Heat Studies on the Inhomogeneity of Superconductivity in the Underdoped La2-xSrxCuO4,"J.Phys.Soc.Jpn, 78(2009)114707",2009.0
151652,La1.9Sr0.1Cu1.0O4.0,T,31.8,,,,PHC2330395,"K.Yamaya, M.Ido, M.Oda, N.Momono, T.Nakano, Y.Okajima,",Low-temperature electronic specific heat of La2-xSrxCuO4 and La2-xSrxCu1-yZnyO4. Evidence for a d wave superconductor,Physica C.233(1994) 395-401,1994.0
151653,La1.885Sr0.115Cu1.0O4.0,T,29.3,,,,PHC2330395,"K.Yamaya, M.Ido, M.Oda, N.Momono, T.Nakano, Y.Okajima,",Low-temperature electronic specific heat of La2-xSrxCuO4 and La2-xSrxCu1-yZnyO4. Evidence for a d wave superconductor,Physica C.233(1994) 395-401,1994.0
151654,La1.85Sr0.15Cu1.0O4.0,T,39.0,,,,PHC2330395,"K.Yamaya, M.Ido, M.Oda, N.Momono, T.Nakano, Y.Okajima,",Low-temperature electronic specific heat of La2-xSrxCuO4 and La2-xSrxCu1-yZnyO4. Evidence for a d wave superconductor,Physica C.233(1994) 395-401,1994.0
151655,La1.8Sr0.2Cu1.0O4.0,T,30.6,,,,PHC2330395,"K.Yamaya, M.Ido, M.Oda, N.Momono, T.Nakano, Y.Okajima,",Low-temperature electronic specific heat of La2-xSrxCuO4 and La2-xSrxCu1-yZnyO4. Evidence for a d wave superconductor,Physica C.233(1994) 395-401,1994.0
151658,La1.84Sr0.16Cu0.985Zn0.015O4.0,T,21.8,,,,PHC2330395,"K.Yamaya, M.Ido, M.Oda, N.Momono, T.Nakano, Y.Okajima,",Low-temperature electronic specific heat of La2-xSrxCuO4 and La2-xSrxCu1-yZnyO4. Evidence for a d wave superconductor,Physica C.233(1994) 395-401,1994.0
